,id,Genre_1,Genre_2,Genre_3
1410,tt0492506,Documentary,None,None
1411,tt0857355,Drama,None,None
1412,tt0760310,Documentary, Comedy,None
1413,tt0485956,Adventure, Family, Western
1414,tt0499238,Action, Adventure, Biography
1415,tt0480082,Animation, Family,None
1416,tt0478829,Drama, Music,None
1417,tt0802983,Animation, Adventure, Comedy
1418,tt0473692,Documentary, Music,None
1419,tt0457303,Comedy, Sport,None
1420,tt0443771,Animation, Action, Adventure
1421,tt0460975,Sci-Fi,None,None
1422,tt0440961,Drama,None,None
1423,tt1113810,Drama,None,None
1424,tt0339086,Adventure, Comedy, Family
1425,tt0815890,Animation, Adventure, Family
1426,tt0856008,Documentary,None,None
1427,tt0499484,Drama, Thriller,None
1428,tt0881252,Animation, Family, Fantasy
1429,tt0488508,Documentary, Family,None
1430,tt0820042,Adventure, Comedy,None
1431,tt0841084,Documentary, Adventure,None
1432,tt1810711,Documentary,None,None
1433,tt0460611,Drama, Western,None
1434,tt0876287,Animation, Family,None
1435,tt0480507,Animation,None,None
1436,tt0377061,Comedy, Sci-Fi,None
1437,tt0421156,Action, Adventure, Family
1438,tt0455853,Drama, Family,None
1439,tt0878134,Documentary,None,None
1440,tt0780660,Animation, Adventure,None
1441,tt0757898,Drama,None,None
1442,tt0496411,Comedy, Family,None
1443,tt0452345,Comedy, Drama,None
1444,tt0367567,Drama, Fantasy, Mystery
1445,tt0443604,Drama,None,None
1446,tt0764283,Comedy, Family, Sport
1447,tt0402438,Animation, Family,None
1448,tt0836641,Documentary,None,None
1449,tt2627630,Animation,None,None
1450,tt0828376,Comedy, Family,None
1451,tt0491027,Animation, Family,None
1452,tt0420550,Drama,None,None
1453,tt0887259,Drama, Family, Fantasy
1454,tt0403598,Comedy,None,None
1455,tt0459272,Action, Adventure, Family
1456,tt0479409,Documentary, Music,None
1457,tt0474427,Documentary,None,None
1458,tt0808461,Documentary,None,None
1459,tt0818669,Comedy, Family,None
1460,tt0384798,Biography, Drama,None
1461,tt0443684,Documentary,None,None
1462,tt0811082,Comedy,None,None
1463,tt0926347,Documentary, Music,None
1464,tt0478968,Comedy, Drama, Family
1465,tt0848250,Documentary, Sport,None
1466,tt0871903,Drama,None,None
1467,tt0469169,Documentary,None,None
1468,tt0871016,Adventure, Drama, Family
1469,tt0467111,Drama,None,None
1470,tt0823481,Documentary, Sport,None
1471,tt0478262,Comedy, Drama, Romance
1472,tt0833606,Comedy, Family,None
1473,tt0765471,Comedy, Drama,None
1474,tt0783545,Documentary, Music,None
1475,tt0800334,Documentary,None,None
1476,tt1093396,Action,None,None
1477,tt0803020,Documentary,None,None
1478,tt0815156,Family,None,None
1479,tt0892087,Documentary,None,None
1480,tt7436196,Animation,None,None
1481,tt0872286,Drama,None,None
1482,tt1016172,Documentary,None,None
1483,tt2215351,Documentary,None,None
1484,tt1537467,Documentary,None,None
1485,tt0907113,Comedy,None,None
1486,tt7417962,Animation,None,None
1487,tt3617000,Documentary,None,None
1488,tt1054482,Documentary,None,None
1489,tt2137756,Documentary,None,None
1490,tt0879852,Documentary,None,None
1491,tt0835355,Adventure,None,None
1492,tt1058510,Drama,None,None
1493,tt0382932,Animation, Adventure, Comedy
1494,tt0398808,Drama, Family, Fantasy
1495,tt0461770,Animation, Adventure, Comedy
1496,tt0427327,Comedy, Drama, Musical
1497,tt0481141,Comedy, Drama, Romance
1498,tt0413267,Animation, Adventure, Comedy
1499,tt0465234,Action, Adventure, Mystery
1500,tt0952640,Adventure, Comedy, Family
1501,tt0389790,Animation, Adventure, Comedy
1502,tt0396555,Animation, Adventure, Comedy
1503,tt0413099,Comedy, Family, Fantasy
1504,tt0492956,Comedy, Family, Sport
1505,tt0426931,Drama, Music,None
1506,tt0986264,Drama, Family,None
1507,tt0453451,Comedy, Family,None
1508,tt0423294,Animation, Adventure, Comedy
1509,tt0486576,Action, Adventure, Fantasy
1510,tt0416508,Biography, Drama, Romance
1511,tt0453556,Animation, Action, Adventure
1512,tt0457419,Comedy, Family, Fantasy
1513,tt0804452,Comedy, Family, Music
1514,tt0486583,Comedy, Family, Fantasy
1515,tt0760329,Adventure, Family, Fantasy
1516,tt0768212,Action, Adventure, Drama
1517,tt0479500,Comedy, Crime, Family
1518,tt0467110,Action, Adventure, Comedy
1519,tt0484562,Adventure, Drama, Family
1520,tt0422774,Comedy, Family,None
1521,tt0475355,Drama, Sport,None
1522,tt0841032,Comedy, Family, Fantasy
1523,tt0472071,Drama, History, Romance
1524,tt1093824,Documentary,None,None
1525,tt0825236,Comedy, Drama, Romance
1526,tt0462244,Comedy, Family,None
1527,tt0415965,Comedy, Drama, Family
1528,tt0772176,Drama, Family, Fantasy
1529,tt0828065,Drama, Family,None
1530,tt1109499,Drama,None,None
1531,tt0758053,Drama, Musical, Romance
1532,tt0476995,Action, Comedy, Family
1533,tt0858486,Animation, Action, Adventure
1534,tt0925248,Documentary, History,None
1535,tt0449018,Drama, Sport,None
1536,tt0469429,Comedy, Family, Romance
1537,tt0780650,Drama,None,None
1538,tt0492931,Documentary,None,None
1539,tt1059955,Documentary,None,None
1540,tt0762115,Thriller,None,None
1541,tt0454962,Comedy, Family, Music
1542,tt0486321,Animation, Adventure, Family
1543,tt0955411,Animation, Family, History
1544,tt0393597,Documentary,None,None
1545,tt0365880,Comedy,None,None
1546,tt0419704,Animation, Adventure, Comedy
1547,tt0460811,Animation, Comedy, Family
1548,tt0756648,Drama, Family,None
1549,tt0918557,Drama,None,None
1550,tt0476603,Adventure, Family, Mystery
1551,tt0918628,Comedy, Family, Fantasy
1552,tt0481583,Comedy, Drama,None
1553,tt0496386,Adventure, Comedy, Drama
1554,tt0923612,Drama, Romance,None
1555,tt0493160,Comedy, Music, Musical
1556,tt0808230,Comedy, Fantasy,None
1557,tt1047007,Documentary, Music,None
1558,tt1206585,Animation, Action, Adventure
1559,tt0989851,Drama, Horror, Mystery
1560,tt0493443,Comedy, Drama, Family
1561,tt1003009,Animation, Family, Fantasy
1562,tt0834941,Adventure, Drama, Family
1563,tt1003118,Documentary, Sport,None
1564,tt1118072,Documentary,None,None
1565,tt0892375,Documentary, Music,None
1566,tt0988102,Documentary,None,None
1567,tt0858424,Drama, Romance,None
1568,tt0466943,Comedy, Crime,None
1569,tt0483763,Comedy,None,None
1570,tt2317744,Animation, Adventure, Comedy
1571,tt1038110,Action, Comedy, Crime
1572,tt0446707,Crime, Drama, Thriller
1573,tt1079450,Musical,None,None
1574,tt1015477,Drama,None,None
1575,tt0902265,Animation, Family,None
1576,tt0485185,Comedy, Drama, Romance
1577,tt2192924,Thriller,None,None
1578,tt0913958,Documentary, Biography, History
1579,tt0971162,Drama,None,None
1580,tt0990376,Action, Adventure, Family
1581,tt0960792,Documentary, Sport,None
1582,tt0447857,Comedy,None,None
1583,tt0945564,Horror, Mystery,None
1584,tt0852992,Documentary,None,None
1585,tt0796339,Drama,None,None
1586,tt0795383,Family,None,None
1587,tt0455918,Family, Fantasy, Mystery
1588,tt0453530,Romance,None,None
1589,tt0473015,Comedy,None,None
1590,tt1003116,Documentary, Music,None
1591,tt0928364,Comedy,None,None
1592,tt0926766,Family,None,None
1593,tt0386693,Drama, Romance, Thriller
1594,tt1093815,Comedy, Drama,None
1595,tt0799997,Comedy,None,None
1596,tt0462611,Action, Drama, Sport
1597,tt5639866,Animation,None,None
1598,tt1525424,Documentary,None,None
1599,tt0939681,Documentary, Comedy,None
1600,tt0499034,Documentary,None,None
1601,tt1468074,Documentary,None,None
1602,tt0961210,Comedy, Drama,None
1603,tt1028539,Documentary, Music,None
1604,tt1534332,Animation, Family, Fantasy
1605,tt2069719,Comedy,None,None
1606,tt1838448,History,None,None
1607,tt1024257,Documentary,None,None
1608,tt0456004,Documentary,None,None
1609,tt7383502,Animation,None,None
1610,tt0920466,Drama,None,None
1611,tt0960862,Documentary,None,None
1612,tt0971164,Documentary,None,None
1613,tt1043510,Documentary,None,None
1614,tt1029363,Documentary,None,None
1615,tt0902342,Documentary,None,None
1616,tt1280657,Documentary,None,None
1617,tt1331118,Documentary,None,None
1618,tt1340706,Comedy, Mystery,None
1619,tt1258655,Documentary,None,None
1620,tt1062901,Documentary,None,None
1621,tt1045798,Documentary, Music, Musical
1622,tt0969712,Drama,None,None
1623,tt1079978,Documentary,None,None
1624,tt1360797,Documentary,None,None
1625,tt0923668,Documentary,None,None
1626,tt7386272,Animation,None,None
1627,tt0860519,Documentary,None,None
1628,tt7440892,Animation,None,None
1629,tt1002778,Documentary,None,None
1630,tt6587902,Documentary,None,None
1631,tt0974663,Drama, Romance,None
1632,tt1337719,Documentary,None,None
1633,tt0968243,Documentary,None,None
1634,tt0982879,Documentary,None,None
1635,tt0811080,Action, Adventure, Comedy
1636,tt0441773,Animation, Action, Adventure
1637,tt0910970,Animation, Adventure, Family
1638,tt0499448,Action, Adventure, Family
1639,tt0876563,Animation, Adventure, Comedy
1640,tt0373051,Action, Adventure, Family
1641,tt0397892,Animation, Adventure, Comedy
1642,tt0494238,Adventure, Family, Fantasy
1643,tt0451079,Animation, Adventure, Comedy
1644,tt0416236,Action, Adventure, Drama
1645,tt0960731,Adventure, Comedy, Family
1646,tt0479952,Animation, Adventure, Comedy
1647,tt0822832,Drama, Family,None
1648,tt0970411,Adventure, Drama, Family
1649,tt0469903,Biography, Drama, Sport
1650,tt0962726,Comedy, Drama, Family
1651,tt0410377,Adventure, Family, Fantasy
1652,tt1185834,Animation, Action, Adventure
1653,tt0765476,Adventure, Comedy, Family
1654,tt1129423,Drama, Romance,None
1655,tt0940709,Adventure, Comedy, Drama
1656,tt0465502,Animation, Comedy, Family
1657,tt1014775,Adventure, Comedy, Drama
1658,tt0420238,Animation, Adventure, Comedy
1659,tt0846308,Comedy, Drama, Family
1660,tt0396707,Adventure, Family, Fantasy
1661,tt1107365,Animation, Adventure, Comedy
1662,tt1286537,Documentary, News,None
1663,tt1185418,Documentary, History, Music
1664,tt1029120,Comedy, Drama,None
1665,tt0997047,Adventure, Comedy, Drama
1666,tt0482603,Animation, Adventure, Comedy
1667,tt0944834,Animation, Action, Adventure
1668,tt1037156,Adventure, Comedy, Crime
1669,tt0999872,Biography, Drama,None
1670,tt1229360,Documentary, Music,None
1671,tt0460810,Adventure, Comedy, Drama
1672,tt0361500,Animation, Adventure, Comedy
1673,tt0484831,Adventure, Comedy, Family
1674,tt1070858,Drama, Family,None
1675,tt1091751,Biography, Comedy, Drama
1676,tt1286821,Documentary, Biography, Sport
1677,tt1135968,Comedy, Drama,None
1678,tt1059980,Comedy, Family, Sport
1679,tt1127884,Documentary, Music,None
1680,tt1213672,Biography, Drama,None
1681,tt0821810,Drama, Family,None
1682,tt1059773,Comedy, Fantasy,None
1683,tt0494208,Drama,None,None
1684,tt0475998,Animation, Adventure, Comedy
1685,tt0892391,Documentary,None,None
1686,tt0447166,Action, Adventure, Comedy
1687,tt1086797,Animation, Comedy, Family
1688,tt1091617,Documentary,None,None
1689,tt0885415,Animation, Adventure, Family
1690,tt1371126,Animation, Family,None
1691,tt1161064,Action, Adventure, Comedy
1692,tt0969250,Comedy, Family,None
1693,tt0951333,Animation, Action, Adventure
1694,tt1150947,Drama, Romance,None
1695,tt0997246,Drama, Family,None
1696,tt1024746,Drama, Family,None
1697,tt0829432,Drama,None,None
1698,tt1006904,Drama,None,None
1699,tt1087841,Animation, Comedy, Family
1700,tt5155176,Animation, Fantasy, Romance
1701,tt1305656,Drama, Romance, War
1702,tt1280501,Drama,None,None
1703,tt1209380,Adventure, Comedy, Crime
1704,tt1032746,Adventure, Drama, Family
1705,tt0902967,Documentary,None,None
1706,tt0882969,Comedy, Romance,None
1707,tt0756673,Adventure, Comedy, Family
1708,tt0815096,Animation, Action, Adventure
1709,tt1128071,Drama,None,None
1710,tt0984155,Crime, Drama, Sci-Fi
1711,tt1023342,Drama,None,None
1712,tt0841009,Comedy, Romance,None
1713,tt1018789,Animation, Adventure, Comedy
1714,tt0792978,Animation, Family,None
1715,tt1275521,Adventure, Drama, Fantasy
1716,tt1419976,Documentary,None,None
1717,tt1091225,Biography, Drama, History
1718,tt0915458,Family, Sport,None
1719,tt1600391,Adventure, Comedy, Family
1720,tt1065300,Comedy, Family, Fantasy
1721,tt1196944,Comedy, Drama, Romance
1722,tt1008023,Drama,None,None
1723,tt0423073,Drama,None,None
1724,tt1285252,Documentary, Comedy, Family
1725,tt1015470,Biography,None,None
1726,tt1198405,Documentary, Sport,None
1727,tt1029285,Drama,None,None
1728,tt1253565,Documentary,None,None
1729,tt1303685,Drama,None,None
1730,tt0963807,Documentary,None,None
1731,tt1262896,Comedy, Musical,None
1732,tt1286800,Documentary, Biography, Sport
1733,tt1286499,Documentary, Action, Adventure
1734,tt1223150,Documentary,None,None
1735,tt1562397,Documentary,None,None
1736,tt1176198,Comedy, Musical, Romance
1737,tt1235450,Documentary, Music, Musical
1738,tt1296068,Action,None,None
1739,tt1289413,Comedy, Family, Musical
1740,tt1168774,Family,None,None
1741,tt0867235,Drama, Romance,None
1742,tt0473539,Comedy, Family,None
1743,tt11907734,Drama,None,None
1744,tt1560202,Musical,None,None
1745,tt1560679,Documentary, Biography,None
1746,tt1391765,Documentary,None,None
1747,tt1326236,Documentary,None,None
1748,tt1347354,Documentary,None,None
1749,tt2331400,Documentary,None,None
1750,tt1065086,Documentary,None,None
1751,tt1399034,Documentary,None,None
1752,tt1247677,Documentary, Music,None
1753,tt1302553,Drama, Family,None
1754,tt0985061,Documentary,None,None
1755,tt1152815,Documentary, Biography, History
1756,tt1326208,Documentary,None,None
1757,tt1405357,Documentary,None,None
1758,tt0796348,Drama, Family,None
1759,tt1337623,Family,None,None
1760,tt1774365,Horror,None,None
1761,tt1243947,Documentary, History,None
1762,tt14766880,Family,None,None
1763,tt1378181,Documentary,None,None
1764,tt2841568,Documentary,None,None
1765,tt1337566,Adventure, Fantasy, Sci-Fi
1766,tt1401171,Documentary,None,None
1767,tt1408113,Documentary,None,None
1768,tt1590199,Documentary,None,None
1769,tt11833608,Documentary,None,None
1770,tt1347020,Documentary,None,None
1771,tt1337448,Documentary,None,None
1772,tt1337690,Documentary, Music,None
1773,tt1199551,Drama,None,None
1774,tt0417741,Action, Adventure, Family
1775,tt0432283,Animation, Adventure, Comedy
1776,tt1049413,Animation, Adventure, Comedy
1777,tt0327597,Animation, Drama, Family
1778,tt0962736,Biography, Drama, History
1779,tt0780521,Animation, Adventure, Comedy
1780,tt1028532,Biography, Drama, Family
1781,tt0844471,Animation, Adventure, Comedy
1782,tt1078912,Adventure, Comedy, Family
1783,tt1098327,Action, Adventure, Fantasy
1784,tt0901476,Comedy, Romance,None
1785,tt1067106,Animation, Adventure, Comedy
1786,tt1114740,Action, Comedy, Crime
1787,tt0892782,Animation, Action, Adventure
1788,tt1031241,Adventure, Drama, Fantasy
1789,tt1080016,Animation, Adventure, Comedy
1790,tt1093908,Comedy, Romance,None
1791,tt0810784,Biography, Drama, Romance
1792,tt1231580,Adventure, Comedy, Family
1793,tt0473102,Comedy, Drama, Family
1794,tt0386117,Adventure, Drama, Family
1795,tt0775552,Adventure, Comedy, Family
1796,tt1114677,Comedy, Drama, Family
1797,tt0436339,Animation, Action, Adventure
1798,tt1075417,Action, Adventure, Family
1799,tt0375568,Animation, Action, Adventure
1800,tt1242447,Comedy, Family,None
1801,tt0785006,Comedy, Family,None
1802,tt0976238,Comedy, Family,None
1803,tt0976222,Comedy, Drama, Family
1804,tt1095174,Comedy, Romance,None
1805,tt1034324,Drama, Sport,None
1806,tt0838232,Action, Adventure, Comedy
1807,tt0762125,Animation, Adventure, Comedy
1808,tt1016075,Drama, Musical, Romance
1809,tt1477715,Documentary, Music,None
1810,tt1100119,Adventure, Comedy, Family
1811,tt1129445,Adventure, Biography, Drama
1812,tt1474276,Animation, Action, Adventure
1813,tt1300155,Drama, Family,None
1814,tt0940657,Animation, Adventure, Family
1815,tt1071812,Biography, Drama, Music
1816,tt1079968,Adventure, Comedy, Family
1817,tt0780567,Comedy, Drama, Family
1818,tt1230126,Adventure, Family, Mystery
1819,tt0896529,Drama, Romance,None
1820,tt1090674,Comedy, Family,None
1821,tt1369647,Drama, Romance,None
1822,tt1122836,Comedy, Horror, Sci-Fi
1823,tt1156067,Comedy,None,None
1824,tt1456964,Drama,None,None
1825,tt1185344,Biography, Drama, History
1826,tt1132588,Family, Fantasy,None
1827,tt1014774,Drama, Family,None
1828,tt1478291,Action, Comedy, Family
1829,tt1294144,Adventure, Family,None
1830,tt1350484,Animation, Adventure, Comedy
1831,tt1159961,Documentary, Drama, History
1832,tt1132286,Adventure, Drama, Family
1833,tt1342403,Animation, Family, Fantasy
1834,tt1247691,Drama, Family, Sport
1835,tt1773768,Animation, Family,None
1836,tt1015971,Documentary,None,None
1837,tt1239462,Animation, Adventure, Comedy
1838,tt1156519,Adventure, Family, Mystery
1839,tt0974662,Animation, Drama, Family
1840,tt0765128,Documentary,None,None
1841,tt0492890,Action, Drama, Family
1842,tt1192620,Adventure, Drama, Family
1843,tt0489210,Adventure, Family, Fantasy
1844,tt1485096,Animation,None,None
1845,tt1212909,Drama, Family, Music
1846,tt1504362,Comedy,None,None
1847,tt1156143,Drama, Romance,None
1848,tt1229827,Documentary, Biography, Music
1849,tt5890998,Animation, Adventure, Family
1850,tt1172997,Comedy, Family,None
1851,tt1502396,Documentary, Drama,None
1852,tt1404082,Comedy, Drama,None
1853,tt0970521,Documentary,None,None
1854,tt0448182,Drama, Music, Mystery
1855,tt1508291,Comedy, Drama,None
1856,tt1206541,Animation, Adventure, Family
1857,tt1203532,Comedy, Drama,None
1858,tt1433915,Animation, Adventure, Comedy
1859,tt1600529,Animation, Comedy, Family
1860,tt1124374,Animation, Family, Fantasy
1861,tt1157600,Family,None,None
1862,tt1436577,Family,None,None
1863,tt1152840,Documentary, Sport,None
1864,tt1647446,Animation, Adventure, Family
1865,tt1293813,Documentary, Music,None
1866,tt1336103,Action, Comedy, Family
1867,tt1302570,Adventure, Drama, Family
1868,tt1378378,Adventure, Comedy, Family
1869,tt1355260,Action, Drama, Mystery
1870,tt1314645,Drama, Thriller,None
1871,tt1035733,Comedy, Drama,None
1872,tt1474897,Drama,None,None
1873,tt1144541,Comedy, Drama, Romance
1874,tt1247700,Adventure, Family,None
1875,tt1841487,Documentary,None,None
1876,tt1239357,Drama, Family,None
1877,tt1521072,Documentary, Drama, Family
1878,tt1511532,Documentary,None,None
1879,tt1482216,Horror, Thriller,None
1880,tt1385869,Documentary,None,None
1881,tt1548638,Documentary,None,None
1882,tt1440770,Documentary, Sport,None
1883,tt1412316,Comedy, Crime,None
1884,tt1326194,Documentary,None,None
1885,tt1344659,Drama, Western,None
1886,tt1305796,Adventure, Comedy, Crime
1887,tt1557715,Documentary,None,None
1888,tt0883409,Documentary,None,None
1889,tt1405403,Fantasy, Horror,None
1890,tt1504398,Drama, Romance,None
1891,tt1249415,Documentary,None,None
1892,tt1362559,Comedy, Romance,None
1893,tt1158933,Drama, Family,None
1894,tt1499303,Adventure, Family, Fantasy
1895,tt1483811,Drama,None,None
1896,tt1493038,Documentary,None,None
1897,tt3795444,Documentary,None,None
1898,tt1283976,Drama,None,None
1899,tt1488579,Drama,None,None
1900,tt1427947,Documentary, Mystery,None
1901,tt1546999,Documentary, Musical,None
1902,tt1493074,Comedy, Musical,None
1903,tt1345468,Drama,None,None
1904,tt0453501,Comedy, Drama, Romance
1905,tt0854676,Comedy, Drama,None
1906,tt1516559,Documentary,None,None
1907,tt2714402,Documentary, Action, Adventure
1908,tt1591592,Documentary, Biography,None
1909,tt1423925,Documentary,None,None
1910,tt2375017,Comedy, Drama,None
1911,tt1863437,Documentary, Comedy,None
1912,tt1504349,Documentary,None,None
1913,tt1178662,Documentary,None,None
1914,tt1504402,Drama,None,None
1915,tt1336984,Documentary,None,None
1916,tt1273225,Documentary,None,None
1917,tt1254979,Documentary,None,None
1918,tt1152254,Crime,None,None
1919,tt1366408,Documentary,None,None
1920,tt1518827,Drama,None,None
1921,tt1321364,Documentary,None,None
1922,tt0478056,Documentary,None,None
1923,tt1413513,Documentary,None,None
1924,tt1458444,Documentary,None,None
1925,tt1423455,Documentary,None,None
1926,tt1396225,Documentary,None,None
1927,tt1564584,Mystery,None,None
1928,tt1578846,Documentary, Drama, News
1929,tt1989682,Comedy,None,None
1930,tt1513716,Documentary, Family, News
1931,tt1483005,Comedy,None,None
1932,tt1864256,Crime,None,None
1933,tt1343030,Documentary,None,None
1934,tt2158639,Documentary,None,None
1935,tt1407059,Documentary,None,None
1936,tt1408313,Documentary,None,None
1937,tt1521785,Comedy, Drama, Horror
1938,tt3816826,Documentary,None,None
1939,tt1442567,Fantasy,None,None
1940,tt1864272,Comedy,None,None
1941,tt1438459,Documentary, Music,None
1942,tt0814255,Adventure, Family, Fantasy
1943,tt0892769,Animation, Action, Adventure
1944,tt1104001,Action, Adventure, Sci-Fi
1945,tt0398286,Animation, Adventure, Comedy
1946,tt1014759,Adventure, Family, Fantasy
1947,tt1155076,Action, Drama, Family
1948,tt0435761,Animation, Adventure, Comedy
1949,tt1323594,Animation, Adventure, Comedy
1950,tt0980970,Adventure, Family, Fantasy
1951,tt0938283,Action, Adventure, Family
1952,tt1196141,Comedy, Drama, Family
1953,tt0817177,Comedy, Drama, Romance
1954,tt1001526,Animation, Action, Comedy
1955,tt0963966,Action, Adventure, Family
1956,tt0892791,Animation, Adventure, Comedy
1957,tt1568921,Animation, Adventure, Drama
1958,tt1414382,Comedy, Romance,None
1959,tt1216492,Comedy, Romance,None
1960,tt1320261,Adventure, Comedy, Family
1961,tt1415283,Comedy, Family, Fantasy
1962,tt0892318,Adventure, Comedy, Drama
1963,tt1179025,Action, Adventure, Comedy
1964,tt1219342,Animation, Action, Adventure
1965,tt0808510,Comedy, Family, Fantasy
1966,tt0493949,Comedy, Drama, Family
1967,tt1294226,Drama, Music, Romance
1968,tt1028576,Biography, Drama, Family
1969,tt1273678,Action, Comedy, Family
1970,tt1041804,Action, Family, Fantasy
1971,tt1244659,Drama,None,None
1972,tt1213012,Animation, Adventure, Comedy
1973,tt1392197,Comedy, Family,None
1974,tt1646926,Animation, Adventure, Comedy
1975,tt1302067,Animation, Adventure, Comedy
1976,tt1287468,Action, Comedy, Family
1977,tt0492389,Comedy, Family,None
1978,tt1407061,Comedy, Romance, Sport
1979,tt1518812,Adventure, Drama, Thriller
1980,tt0775489,Animation, Drama, Fantasy
1981,tt0940656,Animation, Adventure, Family
1982,tt1664894,Documentary, History,None
1983,tt1365483,Drama,None,None
1984,tt1303803,Musical,None,None
1985,tt1230204,Animation, Adventure, Family
1986,tt1411276,Drama, Romance, Sport
1987,tt1468387,Drama, Family, Fantasy
1988,tt1509276,Documentary, Biography,None
1989,tt1276988,Drama, Family,None
1990,tt1464606,Drama, Family, Sci-Fi
1991,tt1130964,Biography, Drama, Sport
1992,tt1549571,Drama, Music, Musical
1993,tt1462054,Drama,None,None
1994,tt1252507,Drama, Family,None
1995,tt1620449,Animation, Adventure, Comedy
1996,tt1673702,Animation, Adventure, Comedy
1997,tt1566648,Documentary,None,None
1998,tt1407927,Documentary, Drama, Sport
1999,tt1447793,Comedy, Romance,None
2000,tt1618450,Animation,None,None
2001,tt1481576,Drama,None,None
2002,tt2124189,Documentary,None,None
2003,tt1020938,Documentary,None,None
2004,tt1618421,Drama, Family,None
2005,tt2243469,Animation, Comedy, Drama
2006,tt1448497,Drama,None,None
2007,tt0483586,Family, Sport,None
2008,tt1430131,Drama,None,None
2009,tt1639082,Action, Adventure, Family
2010,tt0811021,Animation, Adventure, Comedy
2011,tt1373406,Comedy, Drama, Family
2012,tt1225703,Drama, Romance,None
2013,tt1436372,Drama, Family,None
2014,tt1360826,Drama,None,None
2015,tt1356763,Documentary, Comedy,None
2016,tt1433813,Documentary,None,None
2017,tt1734113,Animation, Action, Adventure
2018,tt1754455,Animation, Comedy, Family
2019,tt1504300,Documentary,None,None
2020,tt1640714,Drama, Family,None
2021,tt1743708,Comedy, Fantasy,None
2022,tt1616543,Comedy, Music, Musical
2023,tt1222698,Drama,None,None
2024,tt1484918,Drama,None,None
2025,tt1718940,Drama,None,None
2026,tt1714832,Comedy, Crime, Drama
2027,tt1656179,Comedy, Musical, Romance
2028,tt1272051,Animation, Adventure, Comedy
2029,tt1397176,Crime, Drama, Thriller
2030,tt1954714,Documentary,None,None
2031,tt1504354,Drama, Sport,None
2032,tt1600435,Documentary,None,None
2033,tt1250861,Documentary, History, Sport
2034,tt1373149,Adventure, Comedy, Family
2035,tt1429433,Animation, Adventure, Comedy
2036,tt1414374,Family,None,None
2037,tt1482932,Comedy, Family,None
2038,tt1344337,Comedy, Drama, Family
2039,tt1475549,Comedy, Crime, Family
2040,tt1677709,Animation, Family,None
2041,tt1206314,Drama,None,None
2042,tt1556143,Musical, Romance,None
2043,tt1470172,Adventure, Family,None
2044,tt1572769,Documentary,None,None
2045,tt1568924,Documentary, Comedy,None
2046,tt1534084,Adventure,None,None
2047,tt1687891,Documentary,None,None
2048,tt1622972,Documentary, Adventure, Sci-Fi
2049,tt1111313,Documentary,None,None
2050,tt1567665,Documentary, Family,None
2051,tt1519640,Comedy, Romance,None
2052,tt1382720,Family, Fantasy,None
2053,tt1718801,Comedy, Romance,None
2054,tt1232202,Family,None,None
2055,tt1694015,Documentary,None,None
2056,tt1649970,Comedy, Horror, Sci-Fi
2057,tt1536458,Documentary, Adventure, Biography
2058,tt1445206,Documentary, Action, Adventure
2059,tt1413068,Drama, Romance,None
2060,tt1782415,Drama, Sport,None
2061,tt1641398,Animation, Family,None
2062,tt1811329,Documentary, Biography, Family
2063,tt1162126,Documentary,None,None
2064,tt1338552,Documentary,None,None
2065,tt1482130,Family, Musical,None
2066,tt1695131,Comedy, Romance,None
2067,tt1649433,Documentary,None,None
2068,tt1733104,Comedy,None,None
2069,tt1611180,Documentary, Music,None
2070,tt1639403,Comedy,None,None
2071,tt1776307,Animation, Family,None
2072,tt1470910,Drama, Family,None
2073,tt0800054,Comedy, Family,None
2074,tt1540449,Family,None,None
2075,tt1538874,Documentary, History,None
2076,tt1754948,Documentary, Biography, History
2077,tt1625887,Comedy, Drama,None
2078,tt1351133,Documentary,None,None
2079,tt1560957,Documentary,None,None
2080,tt1603444,Comedy, Family, Music
2081,tt1539288,Documentary, Drama, Music
2082,tt1621817,Documentary, Biography, Drama
2083,tt1608255,Documentary, Biography, Family
2084,tt1854312,Documentary,None,None
2085,tt1680055,Drama,None,None
2086,tt1819713,Documentary,None,None
2087,tt1611167,Comedy, Drama,None
2088,tt3552652,Animation, Comedy, Crime
2089,tt1599338,Comedy, Romance,None
2090,tt1482957,Action, Comedy, Drama
2091,tt1612135,Documentary, Biography,None
2092,tt1651906,Documentary, Adventure, Drama
2093,tt1555835,Drama,None,None
2094,tt1758611,Documentary, Biography,None
2095,tt2101477,Horror,None,None
2096,tt1643241,Documentary,None,None
2097,tt1590200,Documentary,None,None
2098,tt1758607,Comedy, Family, Romance
2099,tt1700485,Documentary,None,None
2100,tt1841592,Documentary, Music,None
2101,tt1554088,Documentary,None,None
2102,tt2059196,Documentary,None,None
2103,tt1719740,Documentary, Biography, Music
2104,tt1725109,Documentary, Adventure, Biography
2105,tt1216475,Animation, Adventure, Comedy
2106,tt1436562,Animation, Adventure, Comedy
2107,tt0970179,Adventure, Drama, Family
2108,tt1302011,Animation, Action, Adventure
2109,tt1192628,Animation, Action, Adventure
2110,tt1389137,Comedy, Drama, Family
2111,tt0983193,Animation, Action, Adventure
2112,tt0448694,Animation, Action, Adventure
2113,tt1634122,Action, Adventure, Comedy
2114,tt1204342,Adventure, Comedy, Family
2115,tt1517489,Action, Adventure, Comedy
2116,tt1053810,Comedy,None,None
2117,tt1596346,Biography, Drama, Family
